"COUNTRY","Country","ISC11A","ISCED 2011 A education level","SEX","Gender","AGE","Age","FIELD","Field","MEASURE","Measure","INDICATOR","INDICATOR","YEAR","Reference year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",6.1374631,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",8.7629852,,
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",4.5046477,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",7.6517458,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",10.749797,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F09","Health and welfare","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",91.137192,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F09","Health and welfare","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",87.887932,,
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F09","Health and welfare","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",95.080482,,
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F09","Health and welfare","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",90.272919,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F09","Health and welfare","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F09","Health and welfare","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F09","Health and welfare","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F09","Health and welfare","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F09","Health and welfare","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",6.867609,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F09","Health and welfare","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F09","Health and welfare","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",9.7270794,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",88.118393,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",91.457108,,
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",82.662369,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",9.8507996,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",17.337631,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",76.940773,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",73.695313,"r","Data below a reliability threshold"
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",92.384689,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",92.562569,,
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",96.890823,,
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",90.230965,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",7.6153073,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
